id_klienta,wiek,zawod,stan_cywilny,wyksztalcenie,debet,hipoteka,pozyczka,liczba_kontaktow,przerwa,poprzednie,poprzedni_wynik,zmiennosc_zatrudnienia,CPI,CCI,EURIBOR3M,wskaznik_zatrudnienia,rezultat
30003,38,blue-collar,married,basic.9y,unknown,yes,no,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
30004,27,admin.,married,university.degree,no,yes,no,3,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,no
30005,34,admin.,single,university.degree,no,no,no,6,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
30006,45,admin.,divorced,university.degree,no,yes,no,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
30007,33,blue-collar,single,basic.6y,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30008,58,retired,married,professional.course,no,yes,no,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
30009,35,management,married,university.degree,no,no,yes,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
30010,52,blue-collar,married,basic.4y,unknown,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30011,34,admin.,single,professional.course,no,no,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
30012,43,technician,married,professional.course,no,no,no,9,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
30013,36,blue-collar,married,unknown,no,no,no,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
30014,50,technician,married,professional.course,no,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
30015,38,technician,single,university.degree,no,yes,no,12,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30016,37,services,married,high.school,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
30017,41,blue-collar,married,basic.4y,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30018,33,blue-collar,divorced,basic.6y,unknown,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
30019,54,admin.,single,university.degree,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
30020,28,admin.,single,university.degree,no,no,no,1,999,0,nonexistent,-1.8,93.369,-34.8,0.643,5008.7,yes
30021,45,entrepreneur,divorced,university.degree,no,unknown,unknown,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
30022,30,admin.,single,high.school,no,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
30023,34,services,divorced,basic.9y,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
30024,48,blue-collar,married,basic.4y,no,no,no,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
30025,26,admin.,single,high.school,no,yes,no,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
30026,29,admin.,single,university.degree,no,yes,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,no
30027,52,entrepreneur,single,university.degree,unknown,yes,no,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
30028,38,admin.,single,university.degree,no,no,no,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
30029,59,retired,married,basic.4y,no,no,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30030,34,entrepreneur,married,professional.course,no,yes,no,4,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
30031,39,admin.,single,university.degree,no,yes,no,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
30032,31,admin.,single,university.degree,no,no,no,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
30033,42,blue-collar,married,basic.4y,unknown,yes,no,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30034,47,admin.,married,high.school,no,no,yes,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30035,20,entrepreneur,single,high.school,no,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
30036,37,admin.,married,university.degree,no,yes,yes,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
30037,54,services,married,high.school,unknown,no,yes,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30038,34,admin.,married,high.school,no,no,no,11,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30039,52,technician,married,high.school,no,yes,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
30040,30,blue-collar,married,basic.9y,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
30041,33,blue-collar,married,basic.9y,unknown,no,yes,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
30042,50,admin.,married,high.school,no,no,yes,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
30043,48,self-employed,married,high.school,no,no,no,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
30044,28,admin.,married,high.school,no,yes,no,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
30045,35,services,single,high.school,no,yes,yes,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
30046,78,retired,married,unknown,no,yes,no,3,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,yes
30047,42,blue-collar,married,basic.4y,no,yes,no,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
30048,26,admin.,married,high.school,no,yes,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no
30049,44,blue-collar,married,basic.4y,unknown,no,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30050,55,services,divorced,high.school,no,yes,no,3,999,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,no
30051,30,unemployed,single,university.degree,no,yes,yes,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30052,31,admin.,married,university.degree,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
30053,51,management,married,basic.9y,no,no,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30054,45,admin.,divorced,university.degree,no,no,yes,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
30055,28,admin.,single,university.degree,unknown,yes,yes,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30056,29,services,single,high.school,no,yes,no,3,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
30057,53,technician,single,professional.course,unknown,no,no,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
30058,38,technician,married,basic.9y,no,yes,no,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
30059,33,admin.,single,university.degree,no,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30060,34,management,married,high.school,no,yes,no,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
30061,33,self-employed,married,basic.9y,unknown,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30062,52,self-employed,single,university.degree,unknown,yes,yes,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
30063,36,services,married,high.school,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30064,30,entrepreneur,single,university.degree,no,yes,no,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
30065,35,blue-collar,married,professional.course,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30066,43,management,divorced,university.degree,no,no,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
30067,44,admin.,married,university.degree,unknown,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30068,33,management,married,high.school,unknown,yes,no,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
30069,45,admin.,married,high.school,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30070,40,self-employed,single,university.degree,no,no,yes,4,999,0,nonexistent,-2.9,92.963,-40.8,1.244,5076.2,no
30071,78,retired,married,basic.4y,no,no,yes,1,999,0,nonexistent,-2.9,92.201,-31.4,0.834,5076.2,no
30072,56,self-employed,married,basic.9y,unknown,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
30073,31,technician,married,university.degree,no,no,no,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
30074,37,admin.,divorced,high.school,no,no,no,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30075,54,retired,married,high.school,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30076,55,blue-collar,married,basic.9y,unknown,yes,no,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
30077,50,unknown,married,unknown,unknown,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30078,31,blue-collar,married,basic.9y,unknown,yes,no,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
30079,35,admin.,married,university.degree,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
30080,45,admin.,married,university.degree,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
30081,35,technician,divorced,professional.course,no,no,yes,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
30082,40,blue-collar,divorced,basic.9y,no,no,no,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
30083,47,technician,married,professional.course,unknown,no,no,15,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
30084,59,retired,married,professional.course,no,no,no,3,3,1,success,-1.7,94.027,-38.3,0.905,4991.6,yes
30085,32,admin.,single,university.degree,no,yes,no,7,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
30086,29,admin.,single,university.degree,no,no,no,2,999,0,nonexistent,-2.9,92.963,-40.8,1.286,5076.2,yes
30087,27,admin.,married,university.degree,no,unknown,unknown,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30088,30,admin.,married,high.school,no,no,no,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
30089,26,self-employed,married,university.degree,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
30090,34,admin.,married,high.school,no,no,no,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
30091,33,self-employed,married,basic.9y,no,unknown,unknown,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
30092,35,services,divorced,university.degree,no,yes,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
30093,43,blue-collar,single,basic.9y,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
30094,33,services,married,high.school,no,yes,no,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
30095,37,blue-collar,divorced,basic.9y,unknown,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30096,37,management,divorced,university.degree,no,yes,no,4,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
30097,35,admin.,married,high.school,no,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30098,33,services,married,high.school,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30099,36,management,married,university.degree,no,yes,no,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
30100,29,admin.,single,university.degree,no,yes,no,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
30101,34,admin.,single,university.degree,no,yes,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
30102,26,admin.,single,university.degree,no,yes,no,2,999,1,failure,-1.8,93.749,-34.6,0.659,5008.7,no
30103,32,admin.,single,university.degree,unknown,no,no,15,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
30104,39,admin.,married,university.degree,unknown,yes,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
30105,41,technician,married,professional.course,no,no,no,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
30106,34,unemployed,married,basic.9y,unknown,yes,no,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
30107,48,admin.,single,university.degree,no,yes,yes,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30108,32,self-employed,married,professional.course,no,no,yes,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30109,40,technician,married,professional.course,unknown,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30110,29,admin.,single,high.school,no,yes,yes,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
30111,25,technician,single,professional.course,no,yes,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30112,39,entrepreneur,divorced,basic.4y,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30113,43,admin.,married,high.school,no,no,no,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
30114,53,services,married,university.degree,no,no,no,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
30115,37,admin.,married,high.school,no,no,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
30116,39,technician,single,university.degree,unknown,no,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30117,37,blue-collar,married,basic.6y,no,yes,no,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30118,31,services,divorced,high.school,no,no,no,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
30119,27,technician,single,professional.course,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
30120,38,technician,divorced,professional.course,no,yes,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
30121,25,student,single,university.degree,no,no,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
30122,53,technician,married,professional.course,unknown,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
30123,28,student,single,university.degree,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
30124,32,services,married,high.school,no,no,no,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
30125,56,blue-collar,divorced,basic.6y,unknown,no,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30126,31,blue-collar,married,basic.6y,no,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30127,38,technician,single,university.degree,no,yes,yes,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
30128,42,admin.,single,high.school,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30129,24,admin.,married,university.degree,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30130,50,entrepreneur,married,basic.9y,no,yes,no,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
30131,42,services,married,high.school,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,yes
30132,40,management,married,university.degree,no,no,no,2,3,2,success,-1.7,94.215,-40.3,0.896,4991.6,yes
30133,41,admin.,divorced,professional.course,no,no,no,10,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
30134,21,student,single,high.school,no,no,no,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,yes
30135,33,management,married,professional.course,no,no,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
30136,37,entrepreneur,married,basic.6y,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
30137,32,technician,married,high.school,no,yes,no,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
30138,37,services,married,high.school,no,yes,no,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
30139,29,blue-collar,married,unknown,unknown,no,yes,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
30140,47,blue-collar,divorced,basic.4y,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30141,25,blue-collar,single,basic.4y,no,yes,yes,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30142,31,entrepreneur,divorced,high.school,no,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,yes
30143,35,housemaid,married,high.school,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
30144,59,admin.,married,university.degree,no,no,no,1,999,0,nonexistent,-0.1,93.798,-40.4,4.968,5195.8,yes
30145,32,management,married,university.degree,no,yes,yes,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
30146,57,housemaid,married,high.school,unknown,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30147,54,blue-collar,married,basic.6y,unknown,no,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30148,47,retired,single,basic.6y,unknown,yes,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30149,29,admin.,married,university.degree,no,yes,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
30150,33,services,married,university.degree,unknown,no,no,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
30151,40,entrepreneur,married,basic.4y,unknown,yes,no,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30152,31,admin.,married,high.school,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
30153,25,student,single,university.degree,no,yes,yes,2,999,0,nonexistent,-2.9,92.963,-40.8,1.235,5076.2,yes
30154,31,management,married,university.degree,no,yes,yes,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
30155,55,retired,married,high.school,no,yes,no,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
30156,36,blue-collar,married,basic.9y,no,no,yes,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
30157,32,technician,divorced,high.school,no,no,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
30158,42,technician,divorced,basic.9y,no,yes,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30159,50,management,married,university.degree,no,no,yes,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30160,49,services,married,basic.4y,no,no,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
30161,36,blue-collar,married,basic.9y,no,unknown,unknown,14,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30162,34,blue-collar,married,basic.6y,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30163,39,management,married,university.degree,unknown,no,no,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
30164,36,admin.,single,university.degree,no,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
30165,41,technician,married,basic.9y,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30166,48,technician,divorced,university.degree,no,yes,yes,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
30167,35,blue-collar,married,basic.9y,no,yes,no,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
30168,50,admin.,married,high.school,unknown,yes,no,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
30169,32,services,married,high.school,no,no,no,4,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
30170,60,self-employed,married,university.degree,no,yes,no,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,no
30171,56,management,married,university.degree,no,no,no,5,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
30172,39,blue-collar,married,basic.6y,no,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
30173,33,management,married,university.degree,no,no,yes,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
30174,39,technician,married,professional.course,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
30175,51,services,divorced,high.school,unknown,yes,no,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
30176,46,admin.,married,professional.course,no,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
30177,65,retired,married,basic.4y,no,no,no,5,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,no
30178,49,management,married,high.school,no,no,no,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
30179,43,blue-collar,married,basic.4y,unknown,yes,no,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
30180,43,admin.,married,university.degree,no,yes,no,8,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
30181,31,technician,married,professional.course,no,no,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
30182,37,blue-collar,married,basic.6y,unknown,no,yes,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30183,60,admin.,married,university.degree,no,no,no,1,6,2,success,-1.7,94.215,-40.3,0.861,4991.6,yes
30184,41,admin.,single,high.school,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
30185,40,technician,married,high.school,no,no,no,4,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
30186,40,technician,single,professional.course,no,yes,yes,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
30187,54,management,married,high.school,unknown,yes,yes,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30188,42,technician,married,university.degree,unknown,no,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
30189,50,blue-collar,married,basic.4y,no,no,no,4,999,1,failure,-1.7,94.055,-39.8,0.761,4991.6,no
30190,39,blue-collar,married,high.school,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30191,40,blue-collar,married,basic.4y,no,yes,no,5,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
30192,55,technician,married,basic.9y,no,no,no,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
30193,41,blue-collar,married,basic.4y,no,no,yes,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30194,34,blue-collar,married,basic.6y,unknown,no,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
30195,46,blue-collar,married,basic.6y,unknown,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30196,34,admin.,unknown,university.degree,no,no,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
