id_klienta,wiek,zawod,stan_cywilny,wyksztalcenie,debet,hipoteka,pozyczka,liczba_kontaktow,przerwa,poprzednie,poprzedni_wynik,zmiennosc_zatrudnienia,CPI,CCI,EURIBOR3M,wskaznik_zatrudnienia
50820,34,services,married,basic.9y,no,yes,yes,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
50821,56,entrepreneur,divorced,university.degree,no,unknown,unknown,2,999,1,failure,-1.8,93.075,-47.1,1.498,5099.1
50822,41,blue-collar,divorced,basic.4y,unknown,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50823,35,admin.,divorced,basic.9y,unknown,yes,no,10,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
50824,51,blue-collar,married,basic.4y,unknown,no,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
50825,41,technician,married,basic.9y,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
50826,43,blue-collar,married,basic.9y,no,no,no,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
50827,42,admin.,married,university.degree,no,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50828,31,services,married,basic.6y,unknown,no,no,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
50829,32,admin.,single,university.degree,no,yes,yes,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50830,29,entrepreneur,married,basic.4y,no,no,no,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
50831,45,management,married,basic.9y,no,yes,no,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8
50832,31,entrepreneur,married,university.degree,no,yes,no,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8
50833,25,student,single,high.school,no,yes,no,1,6,4,success,-1.1,94.601,-49.5,1.032,4963.6
50834,45,technician,married,university.degree,no,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50835,40,blue-collar,married,basic.6y,unknown,yes,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
50836,36,management,married,high.school,unknown,yes,no,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
50837,33,services,married,high.school,no,yes,yes,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
50838,30,services,single,high.school,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
50839,32,technician,single,university.degree,no,no,no,12,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
50840,46,unknown,married,university.degree,no,no,no,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
50841,27,admin.,single,professional.course,no,no,no,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
50842,29,unemployed,married,university.degree,no,unknown,unknown,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
50843,27,blue-collar,single,basic.9y,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1
50844,33,management,married,high.school,unknown,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
50845,29,technician,single,professional.course,no,yes,no,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
50846,41,services,married,high.school,no,yes,no,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
50847,40,technician,married,basic.6y,unknown,yes,no,3,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8
50848,39,admin.,married,basic.9y,unknown,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
50849,30,blue-collar,married,basic.9y,no,no,yes,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50850,31,services,married,basic.9y,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
50851,44,admin.,married,high.school,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
50852,39,management,married,university.degree,no,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
50853,32,blue-collar,single,basic.9y,no,yes,no,17,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
50854,35,blue-collar,married,unknown,unknown,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
50855,47,student,single,unknown,no,unknown,unknown,1,999,0,nonexistent,-0.1,93.2,-42,4.406,5195.8
50856,40,services,married,professional.course,no,yes,no,1,3,1,success,-3.4,92.431,-26.9,0.74,5017.5
50857,39,blue-collar,single,basic.4y,unknown,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
50858,24,student,single,basic.9y,no,unknown,unknown,1,999,0,nonexistent,-3.4,92.379,-29.8,0.788,5017.5
50859,40,blue-collar,married,basic.9y,no,yes,no,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
50860,52,management,married,unknown,unknown,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50861,35,technician,married,professional.course,unknown,no,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
50862,58,retired,married,unknown,unknown,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
50863,49,admin.,married,university.degree,no,yes,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
50864,30,admin.,single,university.degree,no,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
50865,25,admin.,single,high.school,no,yes,yes,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
50866,47,blue-collar,married,basic.4y,no,no,no,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
50867,33,blue-collar,married,high.school,no,no,no,2,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1
50868,34,management,married,university.degree,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50869,54,blue-collar,married,basic.4y,unknown,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50870,29,blue-collar,married,high.school,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
50871,58,unemployed,married,basic.9y,no,no,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
50872,38,blue-collar,married,basic.4y,unknown,yes,yes,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
50873,28,admin.,single,university.degree,no,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50874,30,admin.,single,university.degree,no,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
50875,56,retired,married,professional.course,unknown,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
50876,37,management,married,university.degree,no,no,no,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
50877,42,technician,single,high.school,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50878,53,self-employed,married,university.degree,no,yes,no,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8
50879,45,admin.,married,high.school,no,no,yes,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1
50880,47,blue-collar,married,basic.9y,no,unknown,unknown,1,999,0,nonexistent,-1.7,94.055,-39.8,0.713,4991.6
50881,41,technician,married,professional.course,no,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
50882,44,admin.,married,high.school,no,no,no,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1
50883,49,admin.,divorced,university.degree,no,yes,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
50884,48,entrepreneur,married,university.degree,no,yes,no,1,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1
50885,26,admin.,single,high.school,no,no,no,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
50886,35,student,single,university.degree,unknown,no,no,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50887,55,blue-collar,married,basic.4y,unknown,no,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
50888,43,admin.,married,high.school,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
50889,38,admin.,divorced,high.school,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
50890,60,technician,married,basic.4y,no,yes,no,2,6,1,success,-3.4,92.431,-26.9,0.737,5017.5
50891,30,blue-collar,married,basic.9y,no,no,yes,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
50892,61,retired,married,basic.9y,no,no,no,2,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7
50893,29,admin.,single,high.school,no,no,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
50894,34,entrepreneur,married,high.school,unknown,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
50895,29,blue-collar,married,basic.9y,unknown,yes,no,7,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
50896,24,technician,single,high.school,no,yes,no,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
50897,37,technician,married,high.school,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
50898,24,admin.,single,high.school,unknown,unknown,unknown,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
50899,36,blue-collar,single,basic.4y,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
50900,32,admin.,single,university.degree,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1
50901,46,entrepreneur,married,basic.9y,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50902,57,blue-collar,divorced,basic.9y,no,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50903,20,services,single,high.school,no,no,no,15,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
50904,37,services,married,high.school,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50905,39,admin.,single,high.school,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
50906,26,admin.,married,university.degree,no,no,no,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
50907,47,blue-collar,married,high.school,no,yes,no,18,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
50908,24,admin.,single,university.degree,no,yes,yes,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
50909,39,blue-collar,married,basic.6y,no,yes,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
50910,54,admin.,divorced,unknown,no,no,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
50911,31,technician,single,university.degree,no,no,yes,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
50912,52,admin.,married,basic.4y,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50913,29,admin.,single,university.degree,no,no,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
50914,46,admin.,married,university.degree,no,yes,no,7,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
50915,43,admin.,married,high.school,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
50916,37,admin.,married,university.degree,unknown,no,no,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
50917,34,admin.,single,university.degree,no,no,no,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8
50918,36,blue-collar,married,basic.9y,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
50919,58,entrepreneur,married,basic.4y,no,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50920,44,retired,single,basic.4y,no,yes,yes,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
50921,49,blue-collar,divorced,unknown,unknown,no,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
50922,26,admin.,single,high.school,no,yes,no,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
50923,32,services,divorced,high.school,no,no,no,3,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1
50924,35,blue-collar,married,basic.9y,no,no,no,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
50925,41,management,married,university.degree,unknown,yes,no,7,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
50926,46,student,single,unknown,no,yes,no,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
50927,29,technician,single,professional.course,no,unknown,unknown,2,999,1,failure,-3.4,92.649,-30.1,0.719,5017.5
50928,51,entrepreneur,divorced,university.degree,unknown,no,yes,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50929,58,retired,married,basic.4y,no,yes,no,1,999,0,nonexistent,-1.1,94.199,-37.5,0.884,4963.6
50930,37,management,married,university.degree,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50931,33,blue-collar,married,basic.9y,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
50932,54,blue-collar,married,basic.4y,no,yes,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
50933,37,technician,single,university.degree,no,no,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
50934,57,housemaid,divorced,basic.4y,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50935,39,services,married,high.school,no,no,no,2,999,2,failure,-1.8,93.075,-47.1,1.483,5099.1
50936,39,management,married,university.degree,no,yes,no,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
50937,34,management,single,high.school,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
50938,30,admin.,single,university.degree,no,yes,yes,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
50939,41,blue-collar,married,basic.9y,no,unknown,unknown,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
50940,41,blue-collar,married,basic.4y,unknown,yes,no,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
50941,33,blue-collar,married,high.school,no,no,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
50942,37,technician,single,university.degree,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
50943,41,admin.,married,high.school,no,unknown,unknown,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
50944,80,retired,married,basic.4y,no,no,no,4,999,0,nonexistent,-2.9,92.201,-31.4,0.854,5076.2
50945,30,technician,single,university.degree,unknown,yes,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
50946,42,blue-collar,single,basic.4y,no,yes,no,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
50947,26,technician,married,university.degree,no,no,no,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
50948,36,admin.,married,university.degree,no,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
50949,47,blue-collar,married,basic.6y,no,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
50950,47,blue-collar,married,basic.4y,no,yes,no,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
50951,44,services,married,basic.4y,unknown,yes,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
50952,32,admin.,single,university.degree,no,yes,no,2,999,0,nonexistent,-1.8,93.749,-34.6,0.635,5008.7
50953,53,admin.,divorced,university.degree,no,no,yes,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8
50954,30,blue-collar,single,basic.9y,no,yes,yes,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
50955,29,admin.,single,university.degree,unknown,yes,no,8,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
50956,59,services,single,high.school,no,yes,no,2,999,0,nonexistent,-1.8,93.369,-34.8,0.636,5008.7
50957,33,blue-collar,married,professional.course,no,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
50958,39,services,married,high.school,unknown,yes,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
50959,26,unemployed,single,university.degree,no,yes,no,3,6,2,success,-1.7,94.027,-38.3,0.904,4991.6
50960,31,blue-collar,single,basic.9y,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
50961,40,admin.,married,high.school,unknown,no,yes,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
50962,34,services,married,high.school,no,no,no,4,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1
50963,32,blue-collar,married,basic.6y,unknown,yes,yes,11,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
50964,29,admin.,married,high.school,no,yes,yes,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8
50965,27,housemaid,married,basic.6y,no,no,no,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
50966,30,blue-collar,married,basic.9y,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
50967,56,management,divorced,university.degree,no,no,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
50968,53,blue-collar,married,basic.9y,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
50969,53,technician,married,professional.course,no,yes,no,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
50970,32,unemployed,single,high.school,unknown,yes,yes,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
50971,28,services,married,high.school,no,yes,yes,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
50972,29,blue-collar,married,basic.9y,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
50973,51,entrepreneur,divorced,university.degree,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
50974,32,student,single,university.degree,no,no,no,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
50975,29,technician,single,basic.9y,no,yes,no,1,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6
50976,37,technician,divorced,professional.course,no,yes,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1
50977,45,management,divorced,university.degree,no,no,no,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
50978,38,admin.,married,university.degree,no,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
50979,31,blue-collar,married,basic.6y,unknown,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
50980,27,technician,married,university.degree,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
50981,30,admin.,single,university.degree,no,yes,no,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8
50982,29,admin.,single,high.school,no,yes,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
50983,35,blue-collar,married,basic.9y,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
50984,39,unemployed,divorced,high.school,no,no,no,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
50985,52,management,married,basic.4y,unknown,no,no,35,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
50986,51,entrepreneur,divorced,university.degree,no,yes,no,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8
50987,54,technician,married,basic.9y,no,no,yes,9,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
50988,37,blue-collar,married,basic.9y,unknown,yes,yes,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
50989,55,blue-collar,single,basic.9y,unknown,yes,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
50990,55,admin.,married,professional.course,no,yes,no,1,9,2,success,-3,92.713,-33,0.714,5023.5
50991,55,admin.,married,university.degree,no,yes,no,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
50992,40,technician,married,basic.9y,unknown,no,yes,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
50993,33,admin.,married,high.school,no,yes,no,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
50994,42,blue-collar,married,basic.4y,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
50995,58,admin.,married,university.degree,no,no,no,4,6,1,success,-1.1,94.199,-37.5,0.878,4963.6
50996,19,student,single,unknown,no,no,no,1,999,1,failure,-1.7,94.027,-38.3,0.904,4991.6
50997,37,blue-collar,single,basic.9y,unknown,no,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
50998,29,blue-collar,single,basic.9y,no,no,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
50999,25,unemployed,single,professional.course,no,no,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1
51000,45,services,married,basic.9y,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
51001,91,retired,married,university.degree,no,yes,yes,1,999,2,failure,-3.4,92.379,-29.8,0.781,5017.5
51002,24,blue-collar,single,basic.4y,no,yes,yes,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1
51003,30,blue-collar,single,basic.9y,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
51004,58,retired,married,basic.4y,no,no,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
51005,47,management,divorced,university.degree,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
51006,41,technician,married,university.degree,no,yes,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
51007,49,blue-collar,single,basic.4y,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
51008,32,technician,married,high.school,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
51009,56,housemaid,divorced,basic.4y,no,yes,no,1,999,1,failure,-0.1,93.2,-42,4.076,5195.8
51010,51,self-employed,married,university.degree,no,yes,yes,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
51011,71,retired,married,basic.4y,no,no,no,1,999,0,nonexistent,-3.4,92.379,-29.8,0.788,5017.5
51012,38,blue-collar,married,high.school,unknown,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
51013,43,blue-collar,married,basic.4y,unknown,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
51014,52,admin.,divorced,high.school,no,no,no,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8
51015,31,admin.,married,university.degree,no,yes,no,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
51016,31,services,divorced,high.school,no,yes,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
51017,42,housemaid,married,basic.4y,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
51018,51,services,married,unknown,unknown,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
51019,46,blue-collar,married,basic.9y,unknown,yes,yes,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1
51020,40,services,married,high.school,no,yes,yes,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
51021,35,technician,married,unknown,unknown,yes,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
51022,31,blue-collar,married,basic.6y,unknown,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
51023,36,housemaid,married,basic.6y,no,no,no,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
